FINLWT21,FINCBTAX,BLS_URBN,POPSIZE,EDUC_REF,EDUCA2,AGE_REF,AGE2,SEX_REF,SEX2,REF_RACE,RACE2,HISP_REF,HISP2,FAM_TYPE,MARITAL1,REGION,SMSASTAT,HIGH_EDU,EHOUSNGC,TOTEXPCQ,FOODCQ,TRANSCQ,HEALTHCQ,ENTERTCQ,EDUCACQ,TOBACCCQ,STUDFINX,IRAX,CUTENURE,FAM_SIZE,VEHQ,ROOMSQ,INC_HRS1,INC_HRS2,EARNCOMP,NO_EARNR,OCCUCOD1,OCCUCOD2,STATE,DIVISION,TOTXEST,CREDFINX,CREDITB,CREDITX,BUILDING,ST_HOUS,INT_PHON,INT_HOME
22721.337,100000,1,2,13,NA,55,.,2,NA,2,NA,2,NA,8,3,1,1,13,3144,6955.6667,346.6667,605,278.6667,230,0,0,.,0,4,1,1,3,40,.,1,1,03,NA,09,1,25954,.,NA,.,08,2,NA,NA
26236.527,56000,1,2,15,NA,22,.,2,NA,1,NA,2,NA,9,5,4,1,15,3247,6091.6667,1198.3333,270,0,330,0,0,.,0,4,2,0,4,40,.,4,2,10,NA,04,8,5539,.,NA,.,08,2,NA,NA
22492.538,76500,1,2,11,NA,43,.,2,NA,1,NA,1,NA,9,3,3,1,12,3456.667,16802.6667,2565.3333,4843.3333,3015,240,0,0,0,0,1,5,4,6,60,.,4,3,01,NA,12,5,2225,5,NA,1000,01,2,NA,NA
17628.747,220000,1,2,15,15,52,47,1,2,1,1,2,2,3,1,3,1,15,3854,14599.1667,3043.3333,1076,2464.6667,580,0,0,.,60000,1,4,3,6,70,60,2,2,06,01,37,5,50523,80,NA,7000,01,2,NA,NA
17831.16,0,1,1,15,15,38,43,2,1,4,4,2,2,3,1,3,1,15,6790,10201.0666,1040,760,866.6667,46,0,0,.,.,1,4,2,7,40,60,2,2,03,03,12,5,6275,.,NA,.,01,2,NA,NA
29751.799,0,1,3,12,12,71,71,1,2,1,1,2,2,1,1,3,1,12,650,4022.5333,1345.3333,40,1987.2,0,0,0,.,.,2,2,1,3,.,.,8,0,NA,NA,12,5,0,.,NA,.,01,2,NA,NA
22160.976,74800,1,4,13,12,50,54,2,1,1,1,2,2,1,1,4,1,13,2718,8761.1668,1093.3333,1531.3333,466,494,0,589.3333,.,45000,4,2,2,4,40,45,2,2,04,07,06,9,9407,100,NA,6000,01,2,NA,NA
28563.983,0,1,3,16,NA,40,.,2,NA,1,NA,2,NA,8,4,3,1,16,1350,2720.3666,822,80,0,44,0,0,.,.,2,1,2,7,35,.,1,1,03,NA,12,5,2962,.,NA,.,01,2,NA,NA
20654.257,0,1,4,14,12,53,65,2,1,1,1,2,2,1,1,4,1,14,6317.667,26229.6334,1386.6667,4029,2133.6,400,0,216.6667,.,0,2,2,3,5,30,40,2,2,03,13,04,8,19097,75,NA,5000,01,2,NA,NA
17148.492,92012,1,2,13,NA,50,.,1,NA,1,NA,2,NA,8,3,2,1,13,2892.667,6955.9999,788.6667,332,502,202,0,0,.,130000,1,1,3,4,45,.,1,1,01,NA,17,3,15824,2735,NA,3000,01,2,NA,NA
7370.406,9684,2,5,12,NA,72,.,1,NA,1,NA,2,NA,8,5,1,2,12,732,1328,390,0,0,60,0,0,.,0,4,1,1,3,.,.,8,0,NA,NA,NA,NA,0,.,NA,.,08,2,NA,NA
27842.686,10634,1,4,13,NA,27,.,2,NA,1,NA,2,NA,8,3,4,1,13,1310.333,2262.0001,390,200,0,80,0,173.3333,.,0,2,1,1,5,40,.,1,1,01,NA,06,9,-482,.,NA,.,09,2,NA,NA
24518.953,45812,1,2,14,NA,77,.,2,NA,1,NA,2,NA,8,3,1,1,14,3091.667,6783.6,650,327.3333,769.6,144,0,0,.,.,2,1,2,8,.,.,8,0,NA,NA,09,1,1003,.,NA,.,01,2,NA,NA
19848.177,54000,1,1,15,13,31,33,2,1,1,1,1,1,2,1,2,1,15,2826,7755.0999,1126.6667,1026,937,478,0,0,.,0,1,3,2,7,45,50,2,2,10,11,17,3,6205,.,NA,.,01,2,NA,NA
24434.411,63562,1,3,15,13,35,41,2,1,1,1,2,2,1,1,3,1,15,3066,21330.3333,2496,12124,637.3333,474,0,0,.,94000,1,2,4,5,20,50,2,2,07,01,47,6,3922,.,NA,.,01,2,NA,NA
3155.404,79022,1,4,15,NA,31,.,1,NA,1,NA,2,NA,8,5,4,1,15,3286,9648.8333,1805.3333,1382.6667,307,737,0,17.3333,42,131000,4,1,2,4,37,.,1,1,04,NA,02,9,12983,.,NA,.,04,2,NA,NA
25498.894,38442,1,2,13,NA,66,.,2,NA,2,NA,2,NA,9,5,3,1,13,2045,6892.4001,684.6667,1484,573.6,344,0,0,.,.,4,2,1,4,.,.,7,1,NA,NA,01,6,-2990,.,NA,.,08,2,NA,NA
25680.426,294080,1,2,15,15,35,31,1,2,4,4,2,2,1,1,2,1,15,6748.333,19818.4905,3804.3333,1853,700.6667,443,0,0,.,900000,1,2,2,9,40,50,2,2,03,11,27,4,147339,0,NA,3000,01,2,NA,NA
21612.364,20000,1,5,11,NA,47,.,1,NA,1,NA,2,NA,9,4,3,2,11,671.667,12887.3333,2340,8173,0,500,0,866.6667,.,0,4,2,1,6,40,.,1,1,10,NA,NA,7,-2778,.,NA,.,01,2,NA,NA
19967.754,34102,1,2,15,14,66,62,1,2,1,1,2,2,1,1,3,1,15,2268.667,10391.2667,3906.6667,1090.6667,1933.6,820,0,0,.,900000,2,2,2,5,.,.,8,0,NA,NA,48,7,0,.,NA,.,01,2,NA,NA
10483.125,79000,1,2,12,NA,44,.,1,NA,3,NA,1,NA,9,3,3,1,12,4146,9597.3334,1776.6667,3169,0,208,0,0,.,0,1,3,3,4,40,.,4,2,07,NA,24,5,7145,0,NA,10000,01,2,NA,NA
18734.945,40089,1,4,12,12,78,87,1,2,1,1,2,2,1,1,4,1,12,1291.333,6364.5333,1638,222,2016.2,471,0,0,.,0,2,2,1,7,.,.,8,0,NA,NA,49,8,0,.,NA,.,01,2,NA,NA
19336.191,10798,2,4,10,NA,87,.,2,NA,2,NA,2,NA,8,2,3,2,10,1157,2493.6667,346.6667,527,76,176,0,0,.,0,2,1,1,5,.,.,8,0,NA,NA,47,6,0,.,NA,200,01,2,NA,NA
17674.878,61000,1,5,15,NA,29,.,1,NA,1,NA,2,NA,9,5,NA,1,15,1089,4217.5001,1300,437,303,71,0,0,0,2650,4,2,2,3,48,.,4,2,07,NA,NA,NA,5142,.,NA,.,08,2,NA,NA
17180.857,110001,1,4,15,16,46,41,1,2,1,1,2,2,3,1,3,1,16,3611.667,8534.1667,1752,404,440,246,0,0,.,60000,1,5,2,5,40,.,1,1,03,NA,01,6,11507,.,NA,.,01,2,NA,NA
16125.987,128300,1,2,15,15,63,51,1,2,1,1,2,2,1,1,2,1,15,6824,27792.8999,1430,248,1556.6667,2096,3200,346.6667,.,15000,4,2,3,8,60,45,2,2,06,01,26,3,23459,.,NA,.,11,2,NA,NA
23152.892,45001,1,1,15,10,58,63,2,1,1,1,1,1,4,1,3,1,15,5278.333,10737.5001,1772.6667,2177,342.6667,510,350,0,.,.,1,3,2,7,40,24,2,2,10,06,24,5,3582,.,NA,500,01,2,NA,NA
20616.147,9292,1,1,13,NA,51,.,1,NA,1,NA,1,NA,9,3,4,1,15,1866.667,5293.9999,823.3333,692,1135.6,260,50,0,.,0,2,2,1,6,40,.,4,2,08,NA,06,9,-166,.,NA,.,01,2,NA,NA
16504.404,5812,1,2,13,NA,43,.,1,NA,1,NA,2,NA,8,5,2,1,13,1614.333,5356,2210,880,0,270,0,0,.,0,4,1,0,2,.,.,8,0,NA,NA,39,3,0,.,NA,.,08,2,NA,NA
19566.225,12816,1,2,13,NA,41,.,2,NA,1,NA,1,NA,7,4,4,1,13,2119,3438.3333,910,230,0,0,10,0,.,0,4,4,1,7,.,.,8,0,NA,NA,06,9,0,.,NA,.,08,2,NA,NA
21105.513,0,1,1,15,NA,60,.,2,NA,1,NA,2,NA,8,3,1,1,15,4721.667,6981.0334,1733.3333,836,0,160,0,0,.,.,1,1,1,6,40,.,1,1,04,NA,34,2,3525,.,NA,.,01,2,NA,NA
11860.871,40000,1,1,14,NA,37,.,1,NA,1,NA,2,NA,8,5,4,1,14,1600,3386.6667,563.3333,230,433.3333,0,0,0,0,.,4,1,1,5,40,.,1,1,06,NA,06,9,5008,.,NA,.,01,2,NA,NA
27319.088,0,1,3,14,14,45,45,1,2,1,1,2,1,5,1,3,1,14,3523,14070.812,1906.6667,1910,1880,720,0,17.3333,.,.,1,4,4,8,40,40,3,4,01,01,12,5,12856,.,NA,.,01,2,NA,NA
9734.312,0,1,2,12,NA,47,.,1,NA,2,NA,2,NA,8,4,3,1,12,2640,4418.6,563.3333,320,105.3333,16,0,0,.,.,4,1,1,4,40,.,1,1,10,NA,24,5,2974,.,NA,.,06,2,NA,NA
21753.286,55000,1,1,16,NA,31,.,2,NA,1,NA,2,NA,8,5,1,1,16,2420,5462.7667,1213.3333,671,0,100,0,0,.,.,4,1,1,3,37,.,1,1,02,NA,36,2,11583,.,4,.,08,2,NA,NA
17727.25,17812,1,5,12,13,71,87,2,1,1,1,2,2,1,1,3,2,13,3928.333,6531.2,1386.6667,40,752.2,200,0,86.6667,.,.,2,2,2,6,.,.,8,0,NA,NA,NA,7,0,.,NA,.,01,2,NA,NA
23805.393,2924,1,3,15,15,87,87,1,2,1,1,2,2,1,1,3,1,15,7290,10873.8667,1646.6667,60,1637.2,0,0,0,.,.,4,2,0,2,.,.,8,0,NA,NA,12,5,0,.,NA,.,08,2,NA,NA
26958.987,18400,1,4,13,NA,50,.,2,NA,2,NA,2,NA,9,3,3,1,13,1358,3965.1333,736.6667,440,730.8,116,0,0,.,0,4,4,1,5,.,.,7,1,NA,NA,22,7,-7416,.,NA,.,08,2,NA,NA
21610.391,39024,1,1,16,12,76,75,1,2,1,1,2,2,1,1,3,1,16,1550,6374.5333,2253.3333,1064,741.2,274,0,0,.,.,2,2,3,7,.,.,8,0,NA,NA,48,7,130,.,NA,.,01,2,NA,NA
18713.565,19062,1,2,11,NA,77,.,1,NA,3,NA,2,NA,8,2,3,1,11,917,4528.3333,520,200,160,236.6667,0,433.3333,.,0,2,1,2,4,.,.,8,0,NA,NA,40,7,-40,.,NA,4000,01,2,NA,NA
17673.403,0,1,3,10,12,38,53,2,1,4,4,2,2,3,1,2,1,16,1590,7434.6667,3120,723,1166.6667,0,0,0,.,.,2,4,2,5,30,45,2,2,10,14,20,4,-19,.,NA,.,01,2,NA,NA
18763.849,62388,1,2,13,NA,67,.,2,NA,2,NA,2,NA,8,2,4,1,13,27465,5557.2667,1586,146.6667,778.6,280,450,0,.,250000,2,1,1,7,.,.,8,0,NA,NA,53,9,8437,0,NA,6000,01,2,NA,NA
19400.905,36000,1,5,13,NA,28,.,1,NA,1,NA,2,NA,9,5,NA,1,16,973.333,3854.8666,1256.6667,987,0,0,0,0,.,.,2,3,6,9,40,.,4,2,10,NA,NA,NA,-2038,.,NA,.,01,2,NA,NA
21462.861,0,1,4,15,16,55,51,1,2,1,1,2,2,1,1,1,1,16,3696,17721.4905,866.6667,1176,1272,340,4800,0,.,.,1,2,3,6,45,40,2,2,06,01,42,2,134390,.,NA,.,02,2,NA,NA
25234.903,0,1,2,14,NA,65,.,2,NA,1,NA,2,NA,9,3,1,1,14,1532.333,4590.4666,473.3333,921.3333,614.6667,376,0,0,.,.,1,2,0,5,.,.,7,1,NA,NA,36,2,-4276,.,NA,.,08,2,NA,NA
21505.826,60790,1,4,14,16,72,75,2,1,1,1,2,2,1,1,2,1,16,2670.333,8544.3667,1346,855,2070.2,324,0,0,.,.,1,2,3,6,12,.,1,1,03,NA,31,4,1069,.,NA,.,02,2,NA,NA
23197.126,160000,1,1,15,15,41,51,2,1,4,4,2,2,3,1,4,1,15,9393.333,15483.8333,1600,3411.3333,1600,411,0,0,.,130000,1,4,1,5,40,.,1,1,03,NA,06,9,27597,2735,NA,15000,01,2,NA,NA
14217.703,67462,1,2,13,13,63,54,2,1,1,1,2,2,1,1,4,1,13,4688,11029.6667,1950,1841,535,427,0,216.6667,.,0,1,2,3,5,.,40,5,1,NA,12,08,8,8030,.,NA,.,01,2,NA,NA
18165.997,8100,2,5,13,NA,62,.,2,NA,1,NA,2,NA,8,2,2,2,13,582.667,2768,851.3333,731,216,70,0,216.6667,.,0,4,1,1,4,.,.,8,0,NA,NA,NA,NA,0,.,NA,.,05,2,NA,NA
16631.64,29500,1,2,15,15,47,44,1,2,2,2,2,2,5,1,3,1,15,1081.667,5434.5001,2600,231,0,103,0,0,.,0,1,7,2,5,40,.,1,1,03,NA,37,5,-9168,.,NA,.,01,2,NA,NA
17091.587,17000,1,5,13,NA,54,.,2,NA,1,NA,2,NA,8,4,NA,1,13,1449,3891.4999,693.3333,404,900,0,0,0,.,3000,2,1,0,9,50,.,1,1,05,NA,NA,NA,816,40,NA,1300,01,2,NA,NA
18979.228,40000,1,2,15,12,65,56,1,2,1,1,2,2,1,1,4,1,15,6184.667,9957.2667,650,957,1469.6,146,0,0,.,45000,2,2,4,6,.,40,5,1,NA,03,08,8,2859,.,NA,.,01,2,NA,NA
17365.087,204954,1,2,15,16,63,59,1,2,1,1,2,2,1,1,1,1,16,3872.667,18449.5,1083.3333,4376.6667,2388.6667,1569,0,0,.,1788226,2,2,4,7,.,16,5,1,NA,03,09,1,35278,0,NA,7500,01,2,NA,NA
17375.156,120000,1,2,15,15,53,53,2,1,1,1,2,2,3,1,3,1,15,2490,11269.8333,2357.6667,1200,928,208,1480,0,.,330000,2,3,3,6,55,.,1,1,05,NA,37,5,20997,2735,NA,10000,01,2,NA,NA
19203.713,18000,1,5,10,NA,43,.,2,NA,1,NA,1,NA,9,5,NA,2,11,2214.333,5277.2334,520,334.6667,170,270,0,0,.,0,4,3,1,4,47,.,4,3,13,NA,NA,NA,2242,.,NA,.,09,2,NA,NA
19627.955,0,1,1,11,NA,79,.,2,NA,2,NA,2,NA,8,2,1,1,11,1388,2179.3333,563.3333,0,0,228,0,0,.,0,4,1,0,3,.,.,8,0,NA,NA,36,2,0,.,NA,.,08,2,NA,NA
19975.38,0,1,2,16,NA,64,.,2,NA,2,NA,2,NA,8,5,3,1,16,3667.667,5532.3333,822,331,180,320,0,0,.,.,1,1,1,8,.,.,8,0,NA,NA,51,5,0,.,NA,.,01,2,NA,NA
16687.507,0,1,2,13,NA,74,.,2,NA,1,NA,2,NA,9,2,3,1,13,2632.667,10503.2667,2818.6667,3595,711.6,126,0,0,.,.,2,2,2,8,.,.,8,0,NA,NA,12,5,0,.,NA,.,01,2,NA,NA
18769.08,15217,1,1,13,NA,33,.,2,NA,1,NA,1,NA,7,4,1,1,13,1482,3267.3333,849.3333,0,30,858,0,0,.,0,4,3,0,4,.,.,8,0,NA,NA,36,2,-200,.,NA,.,08,2,NA,NA
39339.875,23800,1,3,13,NA,19,.,2,NA,1,NA,2,NA,8,5,3,1,13,10,1148.8333,650,82,50,25,0,0,600,0,6,1,1,.,25,.,1,1,05,NA,45,5,-291,.,NA,.,10,1,NA,NA
20127.702,47600,1,2,15,NA,53,.,2,NA,1,NA,2,NA,8,3,3,1,15,4779.333,9043.1667,693.3333,1520,580,300,0,173.3333,.,90000,1,1,2,7,40,.,1,1,01,NA,48,7,3486,2735,NA,25000,01,2,NA,NA
19610.858,68000,1,5,12,12,49,49,1,2,1,1,2,2,4,1,NA,2,12,885.333,8366.7333,1646.6667,2518,1348.6667,304,0,0,.,0,2,3,3,6,55,39,3,3,01,10,NA,NA,4641,.,NA,6000,01,2,NA,NA
24499.586,43000,1,2,14,NA,44,.,2,NA,4,NA,2,NA,9,2,4,1,15,4937.333,5882.0001,1308.6667,189,216.6667,0,0,0,.,20000,1,2,1,5,40,.,1,1,01,NA,32,8,1735,.,NA,5000,01,2,NA,NA
22288.006,2500,1,4,12,NA,58,.,2,NA,1,NA,2,NA,8,4,2,1,12,1363,2491.5001,476.6667,92,0,270,0,0,.,41000,4,1,1,3,40,.,1,1,12,NA,26,3,-1051,0,NA,60,08,2,NA,NA
23656.097,140000,1,5,12,14,45,48,1,2,1,1,2,2,1,1,NA,2,14,906,9193,3293.3333,440,520,1100,0,433.3333,.,.,4,2,2,4,70,70,2,2,11,11,NA,NA,21297,.,NA,.,01,2,NA,NA
21876.682,99000,1,4,14,NA,63,.,2,NA,1,NA,2,NA,8,3,3,1,14,2406,6551.0665,843.3333,251.6667,125,362,0,0,.,100000,1,1,1,6,40,.,1,1,03,NA,12,5,17717,0,NA,4000,02,2,NA,NA
16004.612,35144,1,5,12,12,74,73,1,2,1,1,2,2,1,1,NA,2,12,1196.667,6733.8667,953.3333,365,657.2,100,0,0,.,.,2,2,3,7,.,.,8,0,NA,NA,NA,NA,0,.,NA,.,01,2,NA,NA
23651.987,5608,1,2,12,NA,60,.,1,NA,2,NA,2,NA,8,5,1,1,12,432,1934,780,96,0,2,0,580.6667,.,0,4,1,0,3,.,.,8,0,NA,NA,42,2,0,.,NA,.,05,2,NA,NA
22939.594,0,1,1,12,00,41,47,2,1,4,4,2,2,3,1,1,1,12,3370,5949.2333,1516.6667,354,0,155,0,0,.,0,4,4,0,5,.,40,5,1,NA,13,36,2,-9668,.,NA,.,08,2,NA,NA
22049.548,15108,1,4,13,NA,69,.,2,NA,1,NA,2,NA,8,2,4,1,13,950,4126.1,1560,736,571.6,160,0,0,.,0,4,1,1,5,20,.,1,1,04,NA,06,9,0,.,NA,.,01,2,NA,NA
14409.76,102000,1,2,15,12,47,50,2,1,1,1,2,2,1,1,3,1,15,3032.667,10094.2999,3033.3333,951,319.3333,660,0,0,.,125000,1,2,4,6,45,40,2,2,01,12,24,5,15878,.,NA,.,01,2,NA,NA
19550.123,157178,1,2,11,NA,58,.,1,NA,1,NA,2,NA,9,3,4,1,11,2778.667,12511.5001,1776.6667,615.3333,2177.3333,966,0,606.6667,.,600000,2,2,1,5,36,.,4,2,10,NA,32,8,25749,.,NA,500,01,2,NA,NA
22694.651,24164,1,4,00,NA,75,.,1,NA,1,NA,2,NA,9,2,3,1,12,1033.333,3417.2667,910,855.6667,543.6,56,0,0,.,0,2,2,2,4,.,.,8,0,NA,NA,12,5,0,.,NA,8000,01,2,NA,NA
18528.419,88000,1,5,13,11,52,51,2,1,1,1,2,2,1,1,NA,2,13,2682,9578.1667,736.6667,1023,900,677,0,104,.,.,1,2,4,7,35,42,2,2,01,12,NA,NA,7843,12,3,.,01,2,NA,NA
15590.12,36000,1,4,14,NA,26,.,2,NA,1,NA,2,NA,7,5,3,1,14,2642,6058.3333,563.3333,620,622,0,0,0,.,0,4,3,1,5,40,.,1,1,07,NA,22,7,-1954,.,NA,15000,01,2,NA,NA
25354.393,25246,1,4,14,12,67,58,2,1,1,1,2,2,1,1,3,1,14,1009.333,2470.6,606.6667,849,243.6,0,0,0,.,0,1,2,3,6,.,30,5,1,NA,11,12,5,-502,.,NA,.,01,2,NA,NA
23162.704,1400,1,2,15,12,65,60,1,2,1,1,2,2,1,1,3,1,15,1e3,2948.4999,823.3333,690,56,168,0,0,.,230000,2,2,3,7,38,.,1,1,02,NA,21,6,0,.,NA,.,01,2,NA,NA
15676.997,80000,1,2,15,NA,28,.,1,NA,1,NA,2,NA,8,5,2,1,15,3131,6602.0001,476.6667,89,311.3333,654,0,0,.,80000,4,1,1,4,45,.,1,1,03,NA,39,3,14003,.,NA,.,08,2,NA,NA
30616.525,300000,1,2,16,16,33,33,2,1,4,4,2,2,2,1,4,1,16,12845.333,18651.6999,2036.6667,220,450,474,0,0,.,.,1,3,2,6,50,60,2,2,03,03,53,9,120848,.,NA,.,05,2,NA,NA
21601.194,4750,1,2,13,NA,45,.,2,NA,1,NA,1,NA,7,4,3,1,13,1645,2498.3333,710.6667,80,0,0,0,0,.,0,4,2,0,4,35,.,1,1,04,NA,37,5,-850,.,NA,.,08,2,NA,NA
19868.448,23716,1,1,15,15,68,64,1,2,2,2,2,2,5,1,1,1,15,2878,5789.0001,1776.6667,372,243.6,30,0,0,.,0,4,4,0,6,.,.,7,1,NA,NA,36,2,1576,.,NA,.,08,2,NA,NA
11705.581,150000,1,2,15,15,43,42,1,2,1,1,2,2,3,1,3,1,15,3111.333,7845.8333,2036.6667,192,1300,240,0,0,.,.,1,3,1,6,50,50,2,2,01,01,24,5,29343,.,NA,15000,01,2,NA,NA
22161.324,133095,1,5,15,NA,51,.,1,NA,1,NA,2,NA,8,3,NA,2,15,2179.667,11212.9999,2473.3333,293,240,1516,0,433.3333,.,80000,2,1,3,8,35,.,1,1,03,NA,NA,NA,27383,.,NA,.,01,2,NA,NA
17429.812,82000,1,2,16,16,76,87,2,1,1,1,2,2,1,1,3,1,16,7922.333,6888.1667,953.3333,323,1400,330,0,0,.,.,1,2,1,7,25,.,1,1,02,NA,12,5,6119,.,NA,.,01,2,NA,NA
8485.229,45200,2,5,15,NA,49,.,2,NA,1,NA,2,NA,7,3,1,2,15,3339.667,6600.8333,1256.6667,1098,6,452,200,0,.,15000,1,2,6,5,40,.,1,1,02,NA,NA,NA,2539,0,NA,1130,01,2,NA,NA
22611.506,22528,1,2,15,NA,87,.,2,NA,2,NA,2,NA,8,2,1,1,15,2594,5399.2667,1560,260,728.6,200,0,0,.,0,2,1,0,9,.,.,8,0,NA,NA,36,2,0,.,NA,.,01,2,NA,NA
20064.617,0,1,1,13,NA,33,.,2,NA,1,NA,1,NA,9,5,3,1,14,4402,9931.3,2036.6667,1857.3333,408,668,0,0,.,.,4,4,3,4,.,.,7,1,NA,NA,12,5,-4819,.,NA,.,01,2,NA,NA
26441.252,22088,1,5,12,NA,66,.,1,NA,1,NA,2,NA,9,2,NA,2,12,1256,4995.9333,843.3333,1092,763.6,226,0,710.6667,.,0,2,2,3,6,38,.,1,1,11,NA,NA,NA,0,700,NA,30000,01,2,NA,NA
27708.477,74000,1,2,14,NA,31,.,2,NA,1,NA,2,NA,9,5,4,1,14,3450.667,8354.5,1040,605,707,64,0,0,0,0,1,3,2,7,40,.,4,2,01,NA,04,8,4416,.,NA,.,01,2,NA,NA
22075.77,11862,1,1,16,NA,69,.,2,NA,1,NA,2,NA,8,2,3,1,16,6942,10655.6,1040,40,1988.6,745,0,0,.,80000,1,1,0,7,.,.,8,0,NA,NA,48,7,0,15,NA,1500,01,2,NA,NA
16018.076,0,1,4,12,NA,65,.,1,NA,1,NA,2,NA,8,3,2,1,12,2619.333,6818.7001,818.3333,725,1073.6,496,0,0,.,.,1,1,3,7,45,.,1,1,11,NA,55,3,9545,.,NA,.,01,2,NA,NA
16718.375,42600,1,1,13,12,58,56,1,2,1,1,2,2,4,1,3,1,13,2655.667,8529.8333,1300,3987,0,18,0,0,.,0,1,3,5,6,50,.,4,2,04,NA,48,7,1783,170,NA,3400,01,2,NA,NA
20981.866,14400,1,1,14,NA,58,.,1,NA,2,NA,2,NA,8,5,1,1,14,4701,5779.8001,606.6667,359,331.6,107,0,0,.,.,1,1,1,6,25,.,1,1,06,NA,34,2,33,.,NA,.,01,2,NA,NA
12718.681,0,1,4,15,12,69,69,1,2,2,2,2,2,1,1,3,1,15,961.667,6638.5333,996.6667,818,1639.2,208,0,0,.,.,2,2,2,6,.,.,8,0,NA,NA,01,6,0,.,NA,.,01,2,NA,NA
4789.641,29400,1,4,12,NA,46,.,2,NA,2,NA,2,NA,7,4,4,1,12,2559,6605.3334,1473.3333,1480,0,210,0,0,.,.,4,7,2,5,40,.,1,1,10,NA,02,9,-3060,50,NA,400,03,2,NA,NA
17270.925,100000,1,2,15,NA,46,.,1,NA,1,NA,2,NA,8,3,3,1,15,0,0,0,0,0,0,0,0,.,.,4,1,4,5,55,.,1,1,01,NA,21,6,25039,.,NA,.,01,2,NA,NA
23213.256,43165,1,3,14,NA,64,.,2,NA,2,NA,2,NA,8,3,2,1,14,0,0,0,0,0,0,0,0,.,.,4,1,1,4,30,.,1,1,07,NA,39,3,4011,.,NA,.,02,2,NA,NA
22025.946,52000,1,5,12,NA,23,.,2,NA,1,NA,1,NA,9,2,NA,1,12,0,0,0,0,0,0,0,0,.,.,4,2,1,4,58,.,4,2,11,NA,NA,NA,3802,.,NA,.,08,2,NA,NA
5832.465,0,1,3,12,NA,58,.,1,NA,6,NA,2,NA,8,3,4,1,12,0,0,0,0,0,0,0,0,.,.,1,1,1,4,.,.,8,0,NA,NA,15,9,-85,.,NA,.,01,2,NA,NA
16052.813,30782,1,2,12,14,74,68,1,2,1,1,2,2,1,1,2,1,14,0,0,0,0,0,0,0,0,.,.,2,2,1,6,.,.,8,0,NA,NA,39,3,0,.,NA,.,01,2,NA,NA
22377.424,17000,1,1,11,NA,21,.,1,NA,2,NA,2,NA,9,5,3,1,13,0,0,0,0,0,0,0,0,.,.,4,2,1,7,40,.,4,2,07,NA,12,5,4649,.,NA,.,01,2,NA,NA
23987.408,11076,1,2,13,NA,60,.,2,NA,1,NA,2,NA,8,3,2,1,13,0,0,0,0,0,0,0,0,.,.,4,1,0,5,.,.,8,0,NA,NA,39,3,0,.,NA,.,04,2,NA,NA
22344.113,21804,1,2,15,NA,65,.,1,NA,1,NA,2,NA,9,3,1,1,15,0,0,0,0,0,0,0,0,.,.,2,2,2,6,.,.,8,0,NA,NA,36,2,0,.,NA,.,01,2,NA,NA
17089.026,1462,1,3,14,NA,71,.,1,NA,2,NA,2,NA,8,2,2,1,14,0,0,0,0,0,0,0,0,.,.,2,1,1,8,38,.,1,1,11,NA,31,4,7233,.,NA,.,01,2,NA,NA
13630.201,340250,1,1,16,16,40,44,2,1,1,4,2,2,3,1,2,1,16,0,0,0,0,0,0,0,0,.,.,1,4,3,11,20,40,5,1,01,01,17,3,77130,.,NA,.,01,2,NA,NA
32955.857,5485,2,4,12,NA,44,.,2,NA,1,NA,2,NA,9,5,3,2,12,0,0,0,0,0,0,0,0,.,.,4,2,0,4,.,.,7,1,NA,NA,51,5,-3346,.,NA,.,09,2,NA,NA
9188.867,115200,2,5,13,NA,24,.,2,NA,1,NA,2,NA,9,5,1,2,13,0,0,0,0,0,0,0,0,.,.,1,5,6,5,40,.,4,4,14,NA,NA,NA,4430,.,NA,.,01,2,NA,NA
19935.159,230000,1,1,15,15,42,43,2,1,1,1,2,2,3,1,1,1,15,0,0,0,0,0,0,0,0,.,.,1,4,1,9,50,50,2,2,01,01,42,2,42117,.,NA,.,01,2,NA,NA
33951.101,45720,1,2,11,12,30,26,2,2,2,2,1,1,5,1,3,1,12,0,0,0,0,0,0,0,0,.,.,4,8,0,6,40,40,3,5,10,10,37,5,-3963,.,NA,.,01,2,NA,NA
17033.537,53000,1,2,12,13,30,30,2,1,1,1,1,1,5,1,3,1,13,0,0,0,0,0,0,0,0,.,.,1,5,2,7,16,40,3,3,07,12,48,7,988,.,NA,.,01,2,NA,NA
17991.802,354200,1,2,16,15,54,51,1,2,1,1,2,2,4,1,3,1,16,0,0,0,0,0,0,0,0,.,.,1,3,4,10,65,36,3,3,03,03,37,5,122192,.,NA,.,01,2,NA,NA
19599.824,96740,1,2,16,16,39,37,2,2,1,1,2,2,1,1,4,1,16,0,0,0,0,0,0,0,0,.,.,1,2,2,4,40,40,2,2,03,02,41,9,15769,.,NA,.,01,2,NA,NA
19493.607,1700,1,4,15,13,42,37,1,2,1,1,1,1,3,1,4,1,15,0,0,0,0,0,0,0,0,.,.,4,5,2,5,40,.,1,1,10,NA,06,9,0,.,NA,.,01,2,NA,NA
6830.458,106045,1,3,15,NA,53,.,1,NA,1,NA,1,NA,8,5,4,1,15,0,0,0,0,0,0,0,0,.,.,4,1,2,3,40,.,1,1,01,NA,15,9,26744,.,NA,.,07,2,NA,NA
